K,t_s,I1,Q1,I2,Q2
0,0.00033,-60.9496138,-12.9895572,60.5958813,-19.9461047
0,0.00034,-54.7388716,-31.7112831,64.73111,0.130870084
0,0.00035,-42.7925309,-47.7700834,62.2401917,20.8356175
0,0.00036,-26.200361,-59.4383568,53.1548026,39.8744078
0,0.00037,-6.55301258,-65.3799778,38.3339918,55.2387211
0,0.00038,14.2341289,-64.8751393,19.1174063,65.2073183
0,0.00039,34.0280684,-57.8171002,-2.53920091,68.5367735
0,0.0004,50.7775656,-44.7131,-24.3168203,64.7523233
0,0.00041,62.6761697,-26.8813253,-43.901028,54.1564292
0,0.00042,68.4727998,-6.02389608,-59.1895539,37.7188346
0,0.00043,67.4008119,15.7805597,-68.5568048,17.1001461
0,0.00044,59.4991322,36.2712705,-70.8435755,-5.56992953
0,0.00045,45.4724749,53.3699911,-65.7872449,-27.9615033
0,0.00046,26.6240756,65.2705882,-53.7394129,-47.6626574
0,0.00047,4.89142746,70.6517166,-35.9483583,-62.5349258
0,0.00048,-17.5367291,68.9142948,-14.2445721,-71.0116016
0,0.00049,-38.3782382,60.1878363,9.12386606,-72.1053703
0,0.0005,-55.4638263,45.2698522,31.6794176,-65.7012188
0,0.00051,-67.0780795,25.6995696,51.0673163,-52.358695
0,0.00052,-71.9740505,3.38522141,65.2377611,-33.4327354
0,0.00053,-69.5661733,-19.3977319,72.6239831,-10.9225267
0,0.00054,-60.0983716,-40.3137629,72.488583,12.8019766
0,0.00055,-44.5219707,-57.2494945,64.7571333,35.2881686
0,0.00056,-24.3923828,-68.4551565,50.2647854,54.1601292
0,0.00057,-1.67140148,-72.7819823,30.4213756,67.5026483
0,0.00058,21.2897254,-69.7392059,7.31250962,73.7890133
0,0.00059,42.1485736,-59.6180179,-16.6001871,72.3873704
0,0.0006,58.7961205,-43.4258506,-38.8603911,63.3500417
0,0.00061,69.5557122,-22.8184937,-57.0642025,47.6853997
0,0.00062,73.291527,0.142065356,-69.3609266,26.9968158
0,0.00063,69.6215714,23.1565435,-74.4240862,3.44933021
0,0.00064,58.8586197,43.8782574,-71.696572,-20.4572997
0,0.00065,42.1469601,60.1943314,-61.4835805,-42.2590486
0,0.00066,21.1401438,70.4320792,-44.8290103,-59.7407513
0,0.00067,-2.02165856,73.547543,-23.4038765,-70.9669026
0,0.00068,-25.0431231,69.2510357,0.451912229,-74.7591759
0,0.00069,-45.5613754,57.9214782,24.2711737,-70.7341839
0,0.0007,-61.4720065,40.6815502,45.5589227,-59.3260419
0,0.00071,-71.1574574,19.3125816,62.1579814,-41.7067918
0,0.00072,-73.6438373,-4.00336859,72.2462996,-19.7107521
0,0.00073,-68.6487271,-26.9444231,74.78816,4.36105098
0,0.00074,-56.7378333,-47.1220156,69.4847466,28.0449537
0,0.00075,-39.0652461,-62.5456288,56.8982985,48.7413336
0,0.00076,-17.441569,-71.6482548,38.3693898,64.3536297
0,0.00077,5.94813506,-73.5192221,15.832726,73.2368352
0,0.00078,28.7895377,-67.9583622,-8.37279445,74.4728847
0,0.00079,48.6861121,-55.513038,-31.7128869,67.8988267
0,0.0008,63.6543635,-37.4201078,-51.7300108,54.2330961
0,0.00081,72.2189818,-15.5121514,-66.3551247,34.8738445
0,0.00082,73.4685746,7.95603298,-74.0384644,11.9099255
0,0.00083,67.2625896,30.6276721,-74.006626,-12.3399978
0,0.00084,54.1968254,50.1971197,-66.1998475,-35.3068121
0,0.00085,35.6871483,64.6700857,-51.4579625,-54.6030034
0,0.00086,13.5644862,72.6192014,-31.3452968,-68.1995891
0,0.00087,-9.95694306,73.2049006,-7.9639449,-74.6571916
0,0.00088,-32.4411955,66.4182756,16.2704476,-73.3206595
0,0.00089,-51.6717392,52.8660045,38.8138656,-64.2809606
0,0.0009,-65.6502991,33.918977,57.3221224,-48.5372426
0,0.00091,-72.9813231,11.5932066,69.7968182,-27.6724384
0,0.00092,-72.9292111,-11.9028739,74.9896743,-3.96317418
0,0.00093,-65.5040737,-34.1881779,72.3539304,20.1984765
0,0.00094,-51.4424038,-53.0356048,62.1196962,42.2238276
0,0.00095,-32.1953162,-66.5271885,45.3928575,59.8568336
0,0.00096,-9.67505234,-73.2959227,23.9028361,71.2182522
0,0.00097,13.8485384,-72.6142365,-0.0830711129,75.1270157
0,0.00098,35.9458427,-64.6049985,-24.0848827,71.165797
0,0.00099,54.4391467,-50.0540847,-45.5238376,59.7864216
0,0.001,67.4173301,-30.4048837,-62.2217843,42.1209372
0,0.00101,73.5745056,-7.67364059,-72.4145367,20.0637135
0,0.00102,72.2601082,15.824812,-75.0340363,-4.102642
0,0.00103,63.6146501,37.7025328,-69.7832346,-27.8343615
0,0.00104,48.5293476,55.8334597,-57.2310948,-48.6457998
0,0.00105,28.5008021,68.2526391,-38.688393,-64.3414975
0,0.00106,5.60765841,73.7548353,-16.1319522,-73.3325271
0,0.00107,-17.7985374,71.789176,8.11248651,-74.6487035
0,0.00108,-39.4756744,62.542406,31.5333502,-68.1601629
0,0.00109,-57.1116518,46.9788212,51.6639906,-54.5255161
0,0.0011,-68.9882128,26.6719134,66.3576082,-35.1636912
0,0.00111,-73.9093322,3.65533869,74.142094,-12.1134631
0,0.00112,-71.3277771,-19.7204719,74.1517,12.1963233
0,0.00113,-61.5361348,-41.0935781,66.4067131,35.1905732
0,0.00114,-45.503509,-58.3126278,51.6908901,54.5550524
0,0.00115,-24.8702553,-69.6624086,31.6141581,68.1706913
0,0.00116,-1.70738262,-73.9328151,8.17516592,74.7087618
0,0.00117,21.5999413,-70.7117249,-16.085169,73.3949246
0,0.00118,42.7246421,-60.3443943,-38.6928808,64.3878926
0,0.00119,59.5194018,-43.8645902,-57.2244374,48.6623132
0,0.0012,70.2729148,-22.9692931,-69.7794292,27.814871
0,0.00121,73.9329638,0.25989599,-75.0181295,4.11097144
0,0.00122,70.131097,23.4837366,-72.3858823,-20.0764652
0,0.00123,59.185134,44.3420915,-62.2068762,-42.1335073
0,0.00124,42.2552759,60.6978166,-45.5141778,-59.7879713
0,0.00125,21.0413457,70.8901836,-24.016988,-71.184207
0,0.00126,-2.30386695,73.8983128,-0.0496378772,-75.1065065
0,0.00127,-25.3753704,69.4328019,23.9422809,-71.1989206
0,0.00128,-45.9094888,57.9442267,45.4004659,-59.8295543
0,0.00129,-61.7649374,40.5703707,62.1233539,-42.1712818
0,0.0013,-71.3942263,19.1202123,72.3316663,-20.1753869
0,0.00131,-73.787154,-4.24508622,74.9566874,3.96330478
0,0.00132,-68.716563,-27.2383268,69.7654565,27.648551
0,0.00133,-56.7066462,-47.4181505,57.25873,48.4495418
0,0.00134,-38.9535159,-62.819708,38.8189552,64.1916539
0,0.00135,-17.2326456,-71.8906583,16.3128614,73.1651659
0,0.00136,6.25397444,-73.6595232,-7.90054953,74.5655605
0,0.00137,29.0550793,-67.9561771,-31.2654728,68.1529373
0,0.00138,48.9224977,-55.4344232,-51.4258011,54.6108172
0,0.00139,63.8870161,-37.2640686,-66.2019568,35.3753195
0,0.0014,72.3550945,-15.3293246,-74.0087919,12.4009088
0,0.00141,73.5173812,8.15790468,-74.0687715,-11.873247
0,0.00142,67.2389627,30.8775681,-66.4340413,-34.8916418
0,0.00143,54.1170559,50.4259124,-51.823918,-54.2393783
0,0.00144,35.5557936,64.8552421,-31.7965414,-67.9523815
0,0.00145,13.3700035,72.7572761,-8.45596013,-74.5654395
0,0.00146,-10.1616782,73.2495745,15.7602315,-73.3869984
0,0.00147,-32.6920417,66.3509571,38.3542011,-64.5188905
0,0.00148,-51.8577729,52.7158292,56.9343573,-48.9292287
0,0.00149,-65.7884399,33.7313793,69.5894989,-28.192592
0,0.0015,-73.0613573,11.3633411,74.9324344,-4.49335857
0,0.00151,-72.9512457,-12.1709309,72.4365585,19.6863809
0,0.00152,-65.443046,-34.4896993,62.364634,41.7762326
0,0.00153,-51.3043958,-53.2811725,45.7501951,59.496719
0,0.00154,-31.9470583,-66.6679401,24.4128272,70.9467262
0,0.00155,-9.37194848,-73.3217483,0.481622662,75.0009541
0,0.00156,14.1369293,-72.565202,-23.4511561,71.2512772
0,0.00157,36.2221651,-64.4585266,-44.9744248,60.0114282
0,0.00158,54.6199683,-49.8093029,-61.779503,42.5362469
0,0.00159,67.4947519,-30.1240195,-72.1323086,20.6259696
0,0.0016,73.54855,-7.38875793,-74.9184872,-3.48658525
0,0.00161,72.1424994,16.0725354,-69.8969589,-27.2067014
0,0.00162,63.4312124,37.92635,-57.5563797,-48.0787303
0,0.00163,48.2931018,55.948504,-39.1691217,-63.9359669
0,0.00164,28.2790794,68.2544277,-16.7259676,-73.1005031
0,0.00165,5.39831353,73.700268,7.48585342,-74.6133097
0,0.00166,-18.0260306,71.6396144,30.8935841,-68.2979484
0,0.00167,-39.6097678,62.3480622,51.07652,-54.8794796
0,0.00168,-57.1812796,46.7643678,65.9170294,-35.7205073
0,0.00169,-69.0039608,26.4393931,73.860686,-12.8234328
0,0.0017,-73.8507136,3.40157476,74.1043705,11.4175538
0,0.00171,-71.1718496,-19.9401901,66.563706,34.4798174
0,0.00172,-61.3134921,-41.3332276,52.0874379,53.904447
0,0.00173,-45.2340562,-58.5235501,32.1769039,67.7142097
0,0.00174,-24.5523891,-69.7412031,8.84924508,74.427504
0,0.00175,-1.40926859,-73.9175726,-15.3767641,73.3877841
0,0.00176,21.8663578,-70.6408355,-38.0123614,64.6531765
0,0.00177,42.9694954,-60.1821246,-56.6933803,49.1184137
0,0.00178,59.6865058,-43.6279273,-69.4364547,28.4459859
0,0.00179,70.414051,-22.6817499,-74.8843267,4.79727885
0,0.0018,73.9411463,0.564928542,-72.473978,-19.3921011
0,0.00181,70.0343263,23.7583788,-62.4950544,-41.5006087
0,0.00182,59.0213787,44.5455737,-45.9773226,-59.2830698
0,0.00183,42.0501216,60.8437415,-24.6379525,-70.8654438
0,0.00184,20.7894131,70.9305567,-0.72500633,-75.0269107
0,0.00185,-2.52753541,73.8916265,23.2597748,-71.3476184
0,0.00186,-25.6059271,69.3494417,44.8362779,-60.2029176
0,0.00187,-46.095632,57.7793238,61.7055755,-42.7375685
0,0.00188,-61.9385623,40.3680402,72.1066246,-20.8317464
0,0.00189,-71.5011234,18.8526937,74.9420405,3.29862115
0,0.0019,-73.8115908,-4.58559912,69.9392551,27.0312197
0,0.00191,-68.6339757,-27.5451822,57.6456753,47.9329035
0,0.00192,-56.5026215,-47.6857021,39.3438481,63.8473569
0,0.00193,-38.6473017,-63.0322065,16.9168819,73.0745275
0,0.00194,-16.8838718,-71.969408,-7.2829856,74.6143664
0,0.00195,6.57025902,-73.6142402,-30.7419716,68.3926479
0,0.00196,29.3379403,-67.7944075,-50.9759328,55.0121792
0,0.00197,49.1635987,-55.1456602,-65.846872,35.8916502
0,0.00198,64.0094161,-36.9487269,-73.8668036,12.9607364
0,0.00199,72.3637798,-14.9335996,-74.1323311,-11.2568335
0,0.002,73.4114186,8.56345004,-66.672174,-34.3460078
0,0.00201,67.0055547,31.1953227,-52.2022481,-53.8363672
0,0.00202,53.8024631,50.6710718,-32.2826269,-67.6877792
0,0.00203,35.1384951,64.9782678,-8.99768642,-74.4439485
0,0.00204,12.9220728,72.7328714,15.231333,-73.4120093
0,0.00205,-10.5689481,73.1072978,37.8623015,-64.696921
0,0.00206,-32.9851084,66.0912065,56.5212283,-49.2520251
0,0.00207,-52.0471584,52.413062,69.2939933,-28.6394886
0,0.00208,-65.8822592,33.4237004,74.8256471,-5.03453792
0,0.00209,-73.0005973,11.0454417,72.5190709,19.1374055
0,0.0021,-72.8060051,-12.4648392,62.6298425,41.3019121
0,0.00211,-65.2036573,-34.7178146,46.1930418,59.1184287
0,0.00212,-50.9942356,-53.4600828,24.9004874,70.774994
0,0.00213,-31.6321918,-66.7928404,0.982774706,75.023204
0,0.00214,-9.06583139,-73.3268644,-23.0113945,71.4293309
0,0.00215,14.4259506,-72.4778656,-44.6215777,60.3571953
0,0.00216,36.4582624,-64.2964541,-61.5584108,42.945969
0,0.00217,54.8242738,-49.5491842,-72.0089409,21.0789976
0,0.00218,67.617937,-29.8480655,-74.983778,-3.01354549
0,0.00219,73.568228,-7.07784329,-70.1213336,-26.8015709
0,0.0022,72.0730857,16.3809867,-57.8852826,-47.7920666
0,0.00221,63.2733691,38.1725887,-39.619051,-63.7565151
0,0.00222,48.0534732,56.119392,-17.1959432,-73.0796487
0,0.00223,28.0128634,68.398861,7.01097507,-74.7363842
0,0.00224,5.1000441,73.7398813,30.4991863,-68.5888944
0,0.00225,-18.3481574,71.6199083,50.8254604,-55.2896253
0,0.00226,-39.9181362,62.2416408,65.8004845,-36.1384081
0,0.00227,-57.4284216,46.5504848,73.883323,-13.2260656
0,0.00228,-69.1460197,26.128903,74.2121838,11.0553051
0,0.00229,-73.8769462,3.0606005,66.8223018,34.1551759
0,0.0023,-71.0912413,-20.3464185,52.427761,53.7312297
0,0.00231,-61.1250443,-41.6719284,32.5403133,67.6450804
0,0.00232,-44.9127721,-58.7514293,9.28446212,74.4898852
0,0.00233,-24.1969531,-69.9110573,-14.989828,73.5121312
0,0.00234,-1.02338596,-73.9468791,-37.6917465,64.8846665
0,0.00235,22.2665744,-70.4926032,-56.4284942,49.4516977
0,0.00236,43.3078046,-59.903291,-69.2641942,28.8611393
0,0.00237,59.8939899,-43.240136,-74.8798287,5.28544184
0,0.00238,70.4565521,-22.2375315,-72.6008632,-18.8763057
0,0.00239,73.8931734,0.992026675,-62.7828571,-41.0284863
0,0.0024,69.844512,24.1647219,-46.4380485,-58.9138242
0,0.00241,58.7208711,44.8561681,-25.1785705,-70.6695726
0,0.00242,41.6418092,61.0256747,-1.28428216,-75.0100313
0,0.00243,20.3554182,71.0431843,22.7310107,-71.5113744
0,0.00244,-2.99255369,73.853982,44.3394572,-60.5468608
0,0.00245,-26.0267228,69.1835959,61.3708253,-43.2359211
0,0.00246,-46.4680785,57.501561,71.9756213,-21.3708946
0,0.00247,-62.1854034,40.0257644,75.0292253,2.73201495
0,0.00248,-71.6446321,18.4587754,70.2225277,26.5241678
0,0.00249,-73.8039155,-4.98519443,58.0991696,47.5468189
0,0.0025,-68.5024182,-27.9417958,39.8565218,63.6108717
0,0.00251,-56.2403768,-48.0550221,17.4679775,73.0386513
0,0.00252,-38.2837593,-63.2772099,-6.74116431,74.7931585
0,0.00253,-16.4599307,-72.1233458,-30.2296827,68.7351533
0,0.00254,7.03140059,-73.6293824,-50.5508385,55.4872563
0,0.00255,29.8096955,-67.6954973,-65.5910584,36.4368449
0,0.00256,49.5782995,-54.899557,-73.7925062,13.5998064
0,0.00257,64.2826344,-36.5216121,-74.2456231,-10.6528645
0,0.00258,72.5189283,-14.4381562,-66.9728022,-33.773487
0,0.00259,73.3400698,9.06512873,-52.6839358,-53.3818456
0,0.0026,66.7856572,31.6280548,-32.8938589,-67.3833378
0,0.00261,53.4967565,50.9969904,-9.65361615,-74.3471036
0,0.00262,34.7571273,65.2342393,14.5898429,-73.5636858
0,0.00263,12.5277983,72.8329117,37.3073293,-65.0805851
0,0.00264,-10.9918945,73.1011566,56.1435869,-49.776664
0,0.00265,-33.3870736,65.9437285,69.1203413,-29.2529948
0,0.00266,-52.3967732,52.1264218,74.8467672,-5.66627715
0,0.00267,-66.1429655,33.0239518,72.7211227,18.5106481
0,0.00268,-73.1609789,10.5950443,62.9803705,40.7035353
0,0.00269,-72.80809,-12.9323443,46.6988333,58.7030266
0,0.0027,-65.0657507,-35.1457941,25.5046767,70.5571574
0,0.00271,-50.7096472,-53.8131411,1.64939167,75.0256229
0,0.00272,-31.2556006,-67.0280821,-22.3849117,71.6432066
0,0.00273,-8.60334715,-73.4374712,-44.0355046,60.7232451
0,0.00274,14.9235335,-72.4014116,-61.1265082,43.5053563
0,0.00275,36.9305463,-64.0729997,-71.8050819,21.7416192
0,0.00276,55.2020123,-49.2250954,-74.995632,-2.33843312
0,0.00277,67.8737699,-29.3990984,-70.3518928,-26.1563754
0,0.00278,73.6851657,-6.58699431,-58.3465397,-47.2379178
0,0.00279,72.010474,16.9434075,-40.2025824,-63.3632557
0,0.0028,63.0258133,38.714085,-17.8388371,-72.8709412
0,0.00281,47.6523607,56.554102,6.34714626,-74.7682405
0,0.00282,27.4685044,68.639855,29.8787079,-68.8273675
0,0.00283,4.50790185,73.8151369,50.3017064,-55.7248284
0,0.00284,-18.9283277,71.4808285,65.4838405,-36.7614612
0,0.00285,-40.4004501,61.9112276,73.7868561,-13.9507217
0,0.00286,-57.7989217,46.1048906,74.3702923,10.3088911
0,0.00287,-69.3646991,25.590275,67.1843629,33.4950047
0,0.00288,-73.904172,2.48652944,53.0219974,53.2147815
0,0.00289,-70.9452311,-20.8908766,33.2361494,67.3749975
0,0.0029,-60.7764156,-42.1349409,10.0076181,74.4513401
0,0.00291,-44.4959801,-59.0892683,-14.3152421,73.7278408
0,0.00292,-23.6673421,-70.0542712,-37.096975,65.3021833
0,0.00293,-0.415577942,-73.9100725,-55.9877474,50.0275737
0,0.00294,22.7989404,-70.318115,-69.0057606,29.5197861
0,0.00295,43.7120588,-59.5799823,-74.8305591,5.94059245
0,0.00296,60.2249209,-42.826286,-72.7955762,-18.245406
0,0.00297,70.6244492,-21.7203166,-63.1621416,-40.4906248
0,0.00298,73.8763437,1.56086246,-46.9249732,-58.5514668
0,0.00299,69.6426613,24.7122749,-25.7793024,-70.4425993
0,0.003,58.3578912,45.3189111,-1.96614624,-74.9582293
0,0.00301,41.1874625,61.3411049,22.0468147,-71.6511736
0,0.00302,19.8409489,71.1511701,43.7613424,-60.8791012
0,0.00303,-3.511223,73.7768224,60.8826957,-43.7228966
0,0.00304,-26.4980768,68.9448052,71.6555331,-22.0079367
0,0.00305,-46.8305865,57.146554,74.9430765,1.99832025
0,0.00306,-62.4241386,39.5516572,70.4024876,25.8453549
0,0.00307,-71.6827217,17.8946889,58.4413009,46.9948559
0,0.00308,-73.6914703,-5.54524672,40.4000313,63.1908285
0,0.00309,-68.2141873,-28.3976489,18.1316009,72.7907702
0,0.0031,-55.8300119,-48.3859879,-6.03927704,74.7714926
0,0.00311,-37.7641863,-63.4988667,-29.5845163,68.9502313
0,0.00312,-15.9139688,-72.1778077,-50.0302774,55.911492
0,0.00313,7.57168042,-73.5314603,-65.2397651,37.012539
0,0.00314,30.2917933,-67.4580388,-73.6272871,14.2139166
0,0.00315,49.999447,-54.5023632,-74.341941,-10.0492854
0,0.00316,64.588403,-36.0287363,-67.2261068,-33.2491426
0,0.00317,72.6592301,-13.922128,-53.1391924,-52.9710284
0,0.00318,73.3448765,9.61580872,-33.4447102,-67.173529
0,0.00319,66.5804006,32.1798072,-10.2831567,-74.3517996
0,0.0032,53.0962191,51.4661574,13.9651475,-73.76122
0,0.00321,34.246524,65.5473765,36.8146269,-65.4301591
0,0.00322,11.9124776,72.995151,55.7755632,-50.2586081
0,0.00323,-11.6103728,73.0344701,68.8784807,-29.7939004
0,0.00324,-33.9472935,65.7005101,74.7728108,-6.26944205
0,0.00325,-52.8721991,51.7289428,72.8430642,17.9002501
0,0.00326,-66.4724507,32.4724009,63.3038452,40.1968159
0,0.00327,-73.3058262,9.96505237,47.2003002,58.2850811
0,0.00328,-72.6960598,-13.6082339,26.1570374,70.3029806
0,0.00329,-64.7372237,-35.7166785,2.31773828,74.9715874
0,0.0033,-50.2194255,-54.2559434,-21.7105537,71.8129946
0,0.00331,-30.6340601,-67.2943058,-43.4860359,61.163119
0,0.00332,-7.94864953,-73.5013573,-60.7463782,44.0863562
0,0.00333,15.5213092,-72.2941636,-71.6167313,22.3806558
0,0.00334,37.45526,-63.7588944,-74.9997251,-1.68127976
0,0.00335,55.5680287,-48.758716,-70.5741092,-25.525637
0,0.00336,68.0486346,-28.8413216,-58.7374542,-46.7166418
0,0.00337,73.6597333,-6.05652109,-40.7542675,-63.0078726
0,0.00338,71.8151617,17.3980224,-18.4932993,-72.7153969
0,0.00339,62.7214654,39.0808605,5.66755383,-74.8252783
0,0.0034,47.2806233,56.8186088,29.2672473,-69.0677534
0,0.00341,27.0454009,68.7893468,49.8089144,-56.0722941
0,0.00342,4.06491904,73.8105297,65.0916212,-37.2419463
0,0.00343,-19.3099818,71.3489915,73.5718943,-14.4885759
0,0.00344,-40.7616228,61.6915747,74.3425996,9.76563554
0,0.00345,-58.0560516,45.7427316,67.3106712,32.9619838
0,0.00346,-69.4819542,25.1374201,53.2971586,52.7018831
0,0.00347,-73.8723953,2.02825405,33.6759549,66.9730796
0,0.00348,-70.7827543,-21.2950387,10.5572176,74.2222178
0,0.00349,-60.4916682,-42.4275591,-13.7045775,73.6892662
0,0.0035,-44.1145578,-59.2858934,-36.5423719,65.5026655
0,0.00351,-23.2652487,-70.1533665,-55.5615794,50.419716
0,0.00352,-0.0569065159,-73.9054643,-68.7313531,30.0205443
0,0.00353,23.1564188,-70.1883172,-74.7359555,6.53784221
0,0.00354,44.0567564,-59.3390884,-72.8914229,-17.6685705
0,0.00355,60.4970639,-42.4884227,-63.4492495,-40.0260468
0,0.00356,70.7955721,-21.3229517,-47.3328464,-58.1972152
0,0.00357,73.9102917,2.02569197,-26.2694954,-70.2597671
0,0.00358,69.4937448,25.1321838,-2.46639335,-74.9783931
0,0.00359,58.0766646,45.6889421,21.6019548,-71.8318585
0,0.0036,40.8124525,61.6145823,43.3901797,-61.2018888
0,0.00361,19.3978,71.2960865,60.6611399,-44.1496893
0,0.00362,-3.95251029,73.768939,71.5912557,-22.4902514
0,0.00363,-26.9221875,68.79688,75.0288327,1.55136951
0,0.00364,-47.1966936,56.8379017,70.5834379,25.4439028
0,0.00365,-62.6638739,39.1220164,58.7515038,46.6060535
0,0.00366,-71.7733419,17.4565304,40.8100237,62.9266218
0,0.00367,-73.6543649,-5.94619027,18.5900664,72.6793388
0,0.00368,-68.1018514,-28.7927687,-5.59927457,74.8131142
0,0.00369,-55.6169499,-48.7231495,-29.1777149,69.1304648
0,0.0037,-37.4876604,-63.7348366,-49.7232454,56.1871668
0,0.00371,-15.5851802,-72.2580644,-65.0721453,37.36635
0,0.00372,7.91762845,-73.480314,-73.6193722,14.6625679
0,0.00373,30.6026179,-67.2767599,-74.4473993,-9.62177545
0,0.00374,50.2055015,-54.2692393,-67.4802713,-32.8458361
0,0.00375,64.7053767,-35.7318347,-53.4638365,-52.646641
0,0.00376,72.6625944,-13.592822,-33.8886616,-66.9656791
0,0.00377,73.2580922,9.91439849,-10.6980767,-74.2738295
0,0.00378,66.4264072,32.4504696,13.5768898,-73.8138043
0,0.00379,52.8397738,51.6754347,36.4483276,-65.5841465
0,0.0038,33.9188071,65.6618886,55.4831788,-50.4976676
0,0.00381,11.5721139,72.9793373,68.6961665,-30.1650954
0,0.00382,-11.9708616,72.9362767,74.7043754,-6.68620534
0,0.00383,-34.2906217,65.5165016,72.9342964,17.4927606
0,0.00384,-53.1488954,51.4016125,63.4781014,39.8478651
0,0.00385,-66.591374,32.1176625,47.4394916,58.0194808
0,0.00386,-73.2837661,9.57217969,26.4501077,70.1287429
0,0.00387,-72.5732786,-13.9713759,2.69471413,74.8912907
0,0.00388,-64.5323424,-36.0651525,-21.3495518,71.8312592
0,0.00389,-49.9340519,-54.5265718,-43.1592895,61.2937559
0,0.0039,-30.252497,-67.4528599,-60.4882612,44.3054244
0,0.00391,-7.53143623,-73.5494411,-71.4529808,22.6864696
0,0.00392,15.9391789,-72.1912581,-74.9573174,-1.27092077
0,0.00393,37.7862205,-63.528927,-70.6273327,-25.1386493
0,0.00394,55.8316685,-48.4263691,-58.9167439,-46.3939673
0,0.00395,68.2205532,-28.4284096,-40.9995883,-62.7657211
0,0.00396,73.7344313,-5.54336121,-18.8262764,-72.5830713
0,0.00397,71.7688326,17.9151483,5.30682345,-74.8081618
0,0.00398,62.5117848,39.5592437,28.9183484,-69.2258838
0,0.00399,46.9299163,57.1736575,49.4695908,-56.3955395
0,0.004,26.6035437,69.0252835,64.8657475,-37.6321916
0,0.00401,3.55004448,73.8734223,73.4864614,-14.9480071
0,0.00402,-19.8200658,71.2402586,74.4109699,9.28474581
0,0.00403,-41.1683857,61.3676232,67.5760493,32.5492327
0,0.00404,-58.3882077,45.3572262,53.6507873,52.4093779
0,0.00405,-69.6742249,24.7193742,34.14573,66.7897362
0,0.00406,-73.9313429,1.61159484,11.0899529,74.214918
0,0.00407,-70.6903025,-21.6811887,-13.1594861,73.8978323
0,0.00408,-60.2996958,-42.8079634,-36.0332438,65.8196732
0,0.00409,-43.8111325,-59.6205351,-55.162601,50.8786671
0,0.0041,-22.8679285,-70.3387616,-68.5335253,30.5860979
0,0.00411,0.360255079,-73.9376396,-74.7261163,7.12126528
0,0.00412,23.5817912,-70.0524994,-73.0674893,-17.1077131
0,0.00413,44.3897713,-59.0918107,-63.7746682,-39.5196348
0,0.00414,60.7187341,-42.1448424,-47.8546923,-57.8325101
0,0.00415,70.86618,-20.9327457,-26.9169622,-70.0219122
0,0.00416,73.851902,2.38317434,-3.18324617,-74.9390841
0,0.00417,69.4019336,25.4706604,20.8967039,-72.0600922
0,0.00418,57.8742663,45.9844741,42.814455,-61.6357681
0,0.00419,40.5134448,61.8229446,60.2187899,-44.757806
0,0.0042,19.0386508,71.4590898,71.3796421,-23.1981495
0,0.00421,-4.3715989,73.8173919,75.0274247,0.821225232
0,0.00422,-27.3543087,68.7161672,70.8400249,24.725322
0,0.00423,-47.5687945,56.6413636,59.2664451,46.0754426
0,0.00424,-62.9559984,38.8291192,41.4606239,62.624445
0,0.00425,-71.9807953,17.1008322,19.319366,72.5429635
0,0.00426,-73.7186078,-6.41130201,-4.8581495,74.9348679
0,0.00427,-67.959974,-29.2613087,-28.499827,69.4782279
0,0.00428,-55.2924213,-49.1077592,-49.1854724,56.7293942
0,0.00429,-37.0335864,-63.9634483,-64.6829106,38.0520056
0,0.0043,-15.0995843,-72.3842499,-73.4687605,15.4306679
0,0.00431,8.4108061,-73.4395768,-74.5368556,-8.81092759
0,0.00432,31.071695,-67.075758,-67.8107577,-32.1538042
0,0.00433,50.5845382,-53.8864098,-53.9852418,-52.1301136
0,0.00434,64.9567774,-35.3049089,-34.539187,-66.6200167
0,0.00435,72.7743958,-13.087861,-11.4862121,-74.1250739
0,0.00436,73.2087607,10.4311716,12.7517869,-73.9154831
0,0.00437,66.2250755,32.9052368,35.6811902,-65.9765101
0,0.00438,52.5393325,52.0256016,54.8665369,-51.148494
0,0.00439,33.5069715,65.888106,68.3271783,-30.9527326
0,0.0044,11.1256638,73.075099,74.6340703,-7.53740234
0,0.00441,-12.4389646,72.8914485,73.1510574,16.660352
0,0.00442,-34.7082408,65.2970159,63.9892794,39.1499404
0,0.00443,-53.4156662,51.0691813,48.1580255,57.5110339
0,0.00444,-66.7454413,31.7320595,27.2714647,69.8983788
0,0.00445,-73.2977583,9.14091155,3.52907965,74.970789
0,0.00446,-72.4487921,-14.3799223,-20.5771298,72.1566387
0,0.00447,-64.2843862,-36.43932,-42.5456067,61.8146928
0,0.00448,-49.601497,-54.7968036,-60.0684259,45.0091749
0,0.00449,-29.8865571,-67.6266809,-71.2657681,23.473566
0,0.0045,-7.11692035,-73.6260798,-75.0197254,-0.538148049
0,0.00451,16.3761146,-72.1507535,-70.9086488,-24.4567192
0,0.00452,38.2292941,-63.3362865,-59.3759119,-45.8359839
0,0.00453,56.1408561,-48.1024682,-41.6457881,-62.3964547
0,0.00454,68.4199229,-28.0437611,-19.5351196,-72.4616103
0,0.00455,73.7658394,-5.11101948,4.61048782,-74.9051235
0,0.00456,71.6655491,18.3422855,28.2799478,-69.5074934
0,0.00457,62.2538824,39.923581,48.9902042,-56.8422774
0,0.00458,46.5304083,57.4603235,64.5796339,-38.2344396
0,0.00459,26.1673799,69.1804457,73.4064124,-15.6082936
0,0.0046,3.09316862,73.870098,74.559402,8.64217642
