x_mm,y_mm,z_mm,value_normalized,raw_max,units
4.9213,-1.0216,89.6541,3.582083e-02,8.891320e+14,J/m^3
-1.7020,-4.4140,89.6541,2.398064e-02,8.891320e+14,J/m^3
7.8318,-2.1442,38.5430,2.045072e-01,8.891320e+14,J/m^3
3.4057,3.3911,7.8263,1.724510e-03,8.891320e+14,J/m^3
4.3974,-7.8716,42.8520,8.617237e-02,8.891320e+14,J/m^3
-7.4004,-6.9771,39.8185,2.604344e-01,8.891320e+14,J/m^3
6.9704,0.0000,91.2419,3.153870e-02,8.891320e+14,J/m^3
2.0375,-8.5849,21.8675,1.221990e-02,8.891320e+14,J/m^3
-2.3939,8.6976,20.4262,9.464159e-03,8.891320e+14,J/m^3
5.0558,-7.5442,93.2330,6.738512e-03,8.891320e+14,J/m^3
3.8414,-8.5629,22.4238,1.311262e-02,8.891320e+14,J/m^3
4.8885,7.6122,23.7316,2.055721e-02,8.891320e+14,J/m^3
0.8571,1.2345,24.3697,2.074075e-02,8.891320e+14,J/m^3
-7.3051,-5.4567,19.7740,1.375056e-02,8.891320e+14,J/m^3
-3.8298,3.2654,7.9598,1.784247e-03,8.891320e+14,J/m^3
4.5629,-1.5513,9.0494,2.464129e-03,8.891320e+14,J/m^3
-6.3364,6.4197,20.4300,1.174222e-02,8.891320e+14,J/m^3
