formation_id,name,date_reported,location,source_url,satellite_count,inner_outer_ratio,outer_diameter_m,inner_diameter_m,raw_measurement_text,provenance
CC-1991-UNKNOWN-HUSBANDS-BOSWORTH-MARKET-HARBOROUGH-LEICESTERSHIRE-MAY,"Husbands Bosworth, Market Harborough, Leicestershire. May",1991-unknown,"Husbands Bosworth, Market Harborough, Leicestershire. May",https://www.cropcirclearchives.co.uk/archives/1991/HusbandsBosworth91.html,,0.087719,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1991-UNKNOWN-LITCHFIELD-NEWBURY-HAMPSHIRE-FORMED-LATE-JUNE,"Litchfield, Newbury, Hampshire. Formed Late June",1991-unknown,"Litchfield, Newbury, Hampshire. Formed Late June",https://www.cropcirclearchives.co.uk/archives/1991/firs2d.html,22,0.107143,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-04-28-SUTTON-SCOTNEY-WINCHESTER-HAMPSHIRE-FORMED-28TH-APRIL,"Sutton Scotney, Winchester, Hampshire. Formed 28th April",1992-04-28,"Sutton Scotney, Winchester, Hampshire. Formed 28th April",https://www.cropcirclearchives.co.uk/archives/1992/flora4.html,,0.047059,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-05-17-URCHFONT-DEVIZES-WILTSHIRE-FORMED-17TH-MAY,"Urchfont, Devizes, Wiltshire. Formed 17th May",1992-05-17,"Urchfont, Devizes, Wiltshire. Formed 17th May",https://www.cropcirclearchives.co.uk/archives/1992/urchfont.html,,0.074627,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-05-25-WEST-WOODS-LOCKERIDGE-WILTSHIRE-FORMED-MAY-25TH-1992,"West Woods, Lockeridge, Wiltshire. Formed May 25th 1992",1992-05-25,"West Woods, Lockeridge, Wiltshire. Formed May 25th 1992",https://www.cropcirclearchives.co.uk/archives/1992/flora3.html,,0.130435,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-05-29-EAST-FIELD-ALTON-BARNES-WILTSHIRE-FORMED-29TH-MAY,"East Field, Alton Barnes, Wiltshire. Formed 29th May",1992-05-29,"East Field, Alton Barnes, Wiltshire. Formed 29th May",https://www.cropcirclearchives.co.uk/archives/1992/EastField92a.html,,0.058824,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-05-30-UPTON-SCUDAMORE-WARMINSTER-WILTSHIRE-FORMED-30TH-MAY,"Upton Scudamore, Warminster, Wiltshire. Formed 30th May",1992-05-30,"Upton Scudamore, Warminster, Wiltshire. Formed 30th May",https://www.cropcirclearchives.co.uk/archives/1992/UptonScudamore92.html,,0.066116,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-06-02-ALTON-BARNES-DEVIZES-WILTSHIRE-FORMED-2ND-JUNE-2,"Alton Barnes, Devizes, Wiltshire. Formed 2nd June",1992-06-02,"Alton Barnes, Devizes, Wiltshire. Formed 2nd June",https://www.cropcirclearchives.co.uk/archives/1992/spiral.html,,0.115942,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-06-04-OVERTOWN-FARM-WROUGHTON-WILTSHIRE-FORMED-4TH-JUNE,"Overtown Farm, Wroughton, Wiltshire. Formed 4th June",1992-06-04,"Overtown Farm, Wroughton, Wiltshire. Formed 4th June",https://www.cropcirclearchives.co.uk/archives/1992/over92.html,,0.119658,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-06-04-WESTWOODS-LOCKERIDGE-WILTSHIRE,"Westwoods, Lockeridge, Wiltshire",1992-06-04,"Westwoods, Lockeridge, Wiltshire",https://www.cropcirclearchives.co.uk/archives/1992/westwoods1992a.html,,0.115702,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-06-10-CHELWOOD-HUNSTRETE-HOUSE-BRISTOL-AVON-FORMED-10TH-JUNE,"Chelwood, Hunstrete House, Bristol, Avon. Formed 10th June",1992-06-10,"Chelwood, Hunstrete House, Bristol, Avon. Formed 10th June",https://www.cropcirclearchives.co.uk/archives/1992/chelwood92.html,,0.12,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-06-18-DURRAN-FARM-BECKHAMPTON-WILTSHIRE-FORMED-18TH-JUNE-1992,"Durran Farm, Beckhampton, Wiltshire. formed 18th June 1992",1992-06-18,"Durran Farm, Beckhampton, Wiltshire. formed 18th June 1992",https://www.cropcirclearchives.co.uk/archives/1992/durranfarm1992a.html,,0.066265,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-06-19-BRIGHTON-SUSSEX,"Brighton, Sussex",1992-06-19,"Brighton, Sussex",https://www.cropcirclearchives.co.uk/archives/1992/Brighton1992b.html,8,0.666667,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-06-22-NORRIDGE-COMMON-WARMINSTER-WILTSHIRE-FORMED-22ND-JUNE,"Norridge Common, Warminster, Wiltshire. Formed 22nd June",1992-06-22,"Norridge Common, Warminster, Wiltshire. Formed 22nd June",https://www.cropcirclearchives.co.uk/archives/1992/scud92.html,25,,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-06-26-BECKHAMPTON-WILTSHIRE-FORMED-26TH-JUNE,"Beckhampton, Wiltshire. Formed 26th June",1992-06-26,"Beckhampton, Wiltshire. Formed 26th June",https://www.cropcirclearchives.co.uk/archives/1992/Beckhampton92.html,,0.073171,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-06-29-ALTON-BARNES-VILLAGE-DEVIZES-WILTSHIRE-FORMED-29TH-JUNE,"Alton Barnes Village, Devizes, Wiltshire. Formed 29th June",1992-06-29,"Alton Barnes Village, Devizes, Wiltshire. Formed 29th June",https://www.cropcirclearchives.co.uk/archives/1992/altonbarnes92.html,,0.097826,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-07-02-EAST-FIELD-ALTON-BARNES-DEVIZES-WILSHIRE-FORMED-2ND-JUL-2,"East Field, Alton Barnes, Devizes, Wilshire. Formed 2nd July",1992-07-02,"East Field, Alton Barnes, Devizes, Wilshire. Formed 2nd July",https://www.cropcirclearchives.co.uk/archives/1992/EastField92.html,,0.088889,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-UNKNOWN-AGRICULTURAL-COLLEGE-SOUTHWELL-NOTTINGHAMSHIRE,"Agricultural College, Southwell, Nottinghamshire",1992-unknown,"Agricultural College, Southwell, Nottinghamshire",https://www.cropcirclearchives.co.uk/archives/1992/southwell92.html,,0.173653,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-UNKNOWN-AVEBURY-TRUSLOE-BECKHAMPTON-WILTSHIRE-FORMED-20TH-MAY-1,"Avebury Trusloe, Beckhampton, Wiltshire. Formed 20th May 1992",1992-unknown,"Avebury Trusloe, Beckhampton, Wiltshire. Formed 20th May 1992",https://www.cropcirclearchives.co.uk/archives/1992/cherhill1992a.html,15,0.454545,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1992-UNKNOWN-MORGAN-HILL-DEVIZES-WILTSHIRE-FORMED-JUNE,"Morgan Hill, Devizes, Wiltshire. Formed June",1992-unknown,"Morgan Hill, Devizes, Wiltshire. Formed June",https://www.cropcirclearchives.co.uk/archives/1992/WadenHill92.html,,0.121212,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-05-01-NEWTON-ST-LOE-BATH-AVON-FORMED-1ST-MAY,"Newton St Loe, Bath, Avon. formed 1st May",1993-05-01,"Newton St Loe, Bath, Avon. formed 1st May",https://www.cropcirclearchives.co.uk/archives/1993/newtonstloe93.html,,0.098039,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-05-19-ASTON-ROWANT-OXON,Aston Rowant Oxon,1993-05-19,Aston Rowant Oxon,https://www.cropcirclearchives.co.uk/archives/1993/AstonRowant.html,,0.074074,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-05-30-SILBURY-HILL-AVEBURY-WILTSHIRE,"Silbury Hill, Avebury, Wiltshire",1993-05-30,"Silbury Hill, Avebury, Wiltshire",https://www.cropcirclearchives.co.uk/archives/1993/silburyhill1993a.html,,0.107527,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-06-11-NORTH-OF-UPWEY-MAIDEN-CASTLE-DORSET-FORMED-11TH-JUNE,"North of Upwey, Maiden Castle, Dorset. Formed 11th June",1993-06-11,"North of Upwey, Maiden Castle, Dorset. Formed 11th June",https://www.cropcirclearchives.co.uk/archives/1993/dorchester93b.html,,0.106667,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-06-19-CROP-CIRCLE-LEATHERHEAD-SURREY,"Crop Circle Leatherhead, Surrey",1993-06-19,"Crop Circle Leatherhead, Surrey",https://www.cropcirclearchives.co.uk/archives/1993/Leatherhead.html,,0.109489,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-06-19-LANCING-WEST-SUSSEX-JUNE-1993,Lancing West Sussex. June 1993,1993-06-19,Lancing West Sussex. June 1993,https://www.cropcirclearchives.co.uk/archives/1993/Lancing.html,,0.067485,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-06-24-SOMPTING-BRIGHTON-SUSSEX-FORMED-24TH-JUNE,"Sompting, Brighton, Sussex.Formed 24th June",1993-06-24,"Sompting, Brighton, Sussex.Formed 24th June",https://www.cropcirclearchives.co.uk/archives/1993/somptingb93.html,5,0.196429,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-06-27-M25-REIGATE-SURREY-FORMED-27TH-JUNE,"M25 Reigate, Surrey. Formed 27th June",1993-06-27,"M25 Reigate, Surrey. Formed 27th June",https://www.cropcirclearchives.co.uk/archives/1993/Reigate93.html,,0.080357,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-06-29-GOODWORTH-CLATFORD-ANDOVER-HAMPSHIRE-FORMED-29TH-JUNE,"Goodworth Clatford, Andover, Hampshire. Formed 29th June",1993-06-29,"Goodworth Clatford, Andover, Hampshire. Formed 29th June",https://www.cropcirclearchives.co.uk/archives/1993/danbury93.html,48,0.15534,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-06-29-UFFINGTON-WOOLSTONE-OXFORDSHIRE,"Uffington, Woolstone, Oxfordshire",1993-06-29,"Uffington, Woolstone, Oxfordshire",https://www.cropcirclearchives.co.uk/archives/1993/uffington1993a.html,,0.134021,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-04-SHAW-FARM-LOCKERIDGE-WILTSHIRE-FORMED-4TH-JULY,"Shaw Farm, Lockeridge, Wiltshire. Formed 4th July",1993-07-04,"Shaw Farm, Lockeridge, Wiltshire. Formed 4th July",https://www.cropcirclearchives.co.uk/archives/1993/ShawFarm93.html,,0.061728,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-07-CHARLEY-KNOLL-LOUGHBOROUGH-MIDDLESEX-FORMED-7TH-JULY,"Charley Knoll, Loughborough, Middlesex. Formed 7th July",1993-07-07,"Charley Knoll, Loughborough, Middlesex. Formed 7th July",https://www.cropcirclearchives.co.uk/archives/1993/chorley93.html,,0.07027,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-08-M4-MEMBURY-WILTSHIRE-FORMED-8TH-JULY,"M4 Membury, Wiltshire. Formed 8th July",1993-07-08,"M4 Membury, Wiltshire. Formed 8th July",https://www.cropcirclearchives.co.uk/archives/1993/Clievely.html,,0.091954,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-11-WEST-OVERTON-T-JUNCTION-EAST-KENNETT-WILTSHIRE-FORMED-1,"West Overton T-junction, East Kennett, Wiltshire. Formed 11th July",1993-07-11,"West Overton T-junction, East Kennett, Wiltshire. Formed 11th July",https://www.cropcirclearchives.co.uk/archives/1993/AveburyAvenue93.html,,0.074074,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-15-WEST-KENNETT-WILTSHIRE-FORMED-15TH-JULY,"West Kennett, Wiltshire. Formed 15th July",1993-07-15,"West Kennett, Wiltshire. Formed 15th July",https://www.cropcirclearchives.co.uk/archives/1993/WestKennett93.html,,0.090909,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-16-MILL-HILL-SOUTHWICK-WEST-SUSSEX,"Mill Hill, Southwick, West Sussex",1993-07-16,"Mill Hill, Southwick, West Sussex",https://www.cropcirclearchives.co.uk/archives/1993/millhill1993a.html,,0.053571,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-19-HOGS-BACK-GUILDFORD-SURREY,"Hogs Back, Guildford, Surrey",1993-07-19,"Hogs Back, Guildford, Surrey",https://www.cropcirclearchives.co.uk/archives/1993/hoggsback.html,,0.053892,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-19-POTTERS-BAR-ESSEX-REPORTED-EARLY-JULY-1993,"Potters Bar, Essex, Reported Early July 1993?",1993-07-19,"Potters Bar, Essex, Reported Early July 1993?",https://www.cropcirclearchives.co.uk/archives/1993/pottersbar.html,,0.309353,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-19-SOMPTING-2-BRIGHTON-SUSSEX-2,"Sompting (2), Brighton, Sussex",1993-07-19,"Sompting (2), Brighton, Sussex",https://www.cropcirclearchives.co.uk/archives/1993/sompting1993c.html,,0.068493,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-20-ETCHILHAMPTON-HILL-DEVIZES-WILTSHIRE-FORMED-20TH-JULY,"Etchilhampton Hill, Devizes, Wiltshire. Formed 20th July",1993-07-20,"Etchilhampton Hill, Devizes, Wiltshire. Formed 20th July",https://www.cropcirclearchives.co.uk/archives/1993/etch93.html,,0.186047,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-20-MAIZEYFARM-ROCKLEY-WILTSHIRE,"Maizeyfarm, Rockley, Wiltshire",1993-07-20,"Maizeyfarm, Rockley, Wiltshire",https://www.cropcirclearchives.co.uk/archives/1993/maizeyfarm1993a.html,,0.064103,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-07-28-UPTON-SCUDAMORE-WARMINSTER-WILTSHIRE-FORMED-28TH-JULY,"Upton Scudamore, Warminster, Wiltshire. Formed 28th July",1993-07-28,"Upton Scudamore, Warminster, Wiltshire. Formed 28th July",https://www.cropcirclearchives.co.uk/archives/1993/warminster93.html,,0.119048,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-08-01-WINDMILL-HILL-AVEBURYTRUSLOE-WILTSHIRE-FORMED-1ST-AUGUS,"Windmill Hill, AveburyTrusloe, Wiltshire. Formed 1st August",1993-08-01,"Windmill Hill, AveburyTrusloe, Wiltshire. Formed 1st August",https://www.cropcirclearchives.co.uk/archives/1993/windmill93.html,,0.055215,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-08-07-CHERHILL-WHITEHORSE-CALNE-WILTSHIRE-FORMED-7TH-AUGUST,"Cherhill Whitehorse, Calne, Wiltshire. Formed 7th August",1993-08-07,"Cherhill Whitehorse, Calne, Wiltshire. Formed 7th August",https://www.cropcirclearchives.co.uk/archives/1993/calne93.html,,0.056962,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-08-13-SILBURY-HILL-AVEBURY-WILTSHIRE-FORMED-13TH-AUGUST,"Silbury Hill, Avebury, Wiltshire. Formed 13th August",1993-08-13,"Silbury Hill, Avebury, Wiltshire. Formed 13th August",https://www.cropcirclearchives.co.uk/archives/1993/silwheel93.html,,0.197368,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-08-17-HILL-BARN-EAST-KENNETT-AVEBURY-WILTSHIRE-FORMED-17TH-AU,"Hill Barn, East Kennett, Avebury, Wiltshire. Formed 17th August",1993-08-17,"Hill Barn, East Kennett, Avebury, Wiltshire. Formed 17th August",https://www.cropcirclearchives.co.uk/archives/1993/lockwheel93.html,,0.113208,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-08-19-WEST-LAVINGTON-WILTSHIRE,"West Lavington, Wiltshire",1993-08-19,"West Lavington, Wiltshire",https://www.cropcirclearchives.co.uk/archives/1993/Lavington.html,,0.563636,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-09-19-BYTHORN-HUNTINGDONSHIRE-FORMED-IN-WHEAT-SEPTEMBER-1993,"Bythorn, Huntingdonshire Formed in Wheat. September 1993",1993-09-19,"Bythorn, Huntingdonshire Formed in Wheat. September 1993",https://www.cropcirclearchives.co.uk/archives/1993/bythorn.html,,0.052941,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-UNKNOWN-DUCKMANTON-DERBY-DERBYSHIRE-AUGUST,"Duckmanton, Derby, Derbyshire. August",1993-unknown,"Duckmanton, Derby, Derbyshire. August",https://www.cropcirclearchives.co.uk/archives/1993/Duckmanton93.html,,0.16,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1993-UNKNOWN-NUNEATON-WARWICKSHIRE,"Nuneaton, Warwickshire",1993-unknown,"Nuneaton, Warwickshire",https://www.cropcirclearchives.co.uk/archives/1993/nuneaton93.html,,0.067308,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-05-01-THE-GALLOPS-CHEESEFOOT-HEAD-WINCHESTER-HAMPSHIRE-FORMED,"The Gallops, Cheesefoot Head, Winchester, Hampshire. Formed 1st May",1994-05-01,"The Gallops, Cheesefoot Head, Winchester, Hampshire. Formed 1st May",https://www.cropcirclearchives.co.uk/archives/1994/barcre94.html,,0.089888,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-05-02-MONKTON-DOWN-AVEBURY-WILTSHIRE-2,"Monkton Down, Avebury, Wiltshire",1994-05-02,"Monkton Down, Avebury, Wiltshire",https://www.cropcirclearchives.co.uk/archives/1994/monkton94.html,,0.07563,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-05-07-MORGANS-HILL-FURZE-KNOLL-DEVIZES-WILTSHIRE-FORMED-MAY-7,"Morgans Hill (Furze Knoll), Devizes, Wiltshire. Formed May 7th",1994-05-07,"Morgans Hill (Furze Knoll), Devizes, Wiltshire. Formed May 7th",https://www.cropcirclearchives.co.uk/archives/1994/morgan94.html,,0.094118,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-05-18-PRESHUTE-DOWN-MARLBOROUGH-WILTSHIRE-FORMED-MAY-18TH,"Preshute Down, Marlborough, Wiltshire. Formed May 18th",1994-05-18,"Preshute Down, Marlborough, Wiltshire. Formed May 18th",https://www.cropcirclearchives.co.uk/archives/1994/PreshuteDown94.html,,0.170213,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-05-25-SILBURY-HILL-AVEBURY-WILTSHIRE,"Silbury Hill, Avebury, Wiltshire",1994-05-25,"Silbury Hill, Avebury, Wiltshire",https://www.cropcirclearchives.co.uk/archives/1994/silbury94.html,9,,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-05-26-CHERHILL-CALNE-WILTSHIRE-FORMED-26TH-MAY,"Cherhill, Calne, Wiltshire. Formed 26th May",1994-05-26,"Cherhill, Calne, Wiltshire. Formed 26th May",https://www.cropcirclearchives.co.uk/archives/1994/Cherhill94.html,,0.126582,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-05-28-BERWICK-BASSETT-AVEBURY-WILTSHIRE-FORMED-28TH-MAY,"Berwick Bassett, Avebury, Wiltshire. Formed 28th May",1994-05-28,"Berwick Bassett, Avebury, Wiltshire. Formed 28th May",https://www.cropcirclearchives.co.uk/archives/1994/BerwickBassett94.html,,0.083333,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-06-06-MAIDEN-CASTLE-DORCHESTER-DORSET-FORMED-6TH-JUNE,"Maiden Castle, Dorchester, Dorset. Formed 6th June",1994-06-06,"Maiden Castle, Dorchester, Dorset. Formed 6th June",https://www.cropcirclearchives.co.uk/archives/1994/miaden94.html,,0.175439,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-06-17-BORSTAL-ROCHESTER-KENT-FORMED-17TH-JUNE,"Borstal, Rochester. Kent. Formed 17th June",1994-06-17,"Borstal, Rochester. Kent. Formed 17th June",https://www.cropcirclearchives.co.uk/archives/1994/barring94.html,,0.169014,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-06-19-CHILDREY-EASTBOURNE-SUSSEX-FORMED-19TH-JUNE,"Childrey, Eastbourne, Sussex. Formed 19th June",1994-06-19,"Childrey, Eastbourne, Sussex. Formed 19th June",https://www.cropcirclearchives.co.uk/archives/1994/gap94.html,,0.119048,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-06-30-AVEBURY-AVENUE-AVEBURY-WILTSHIRE-FORMED-30TH-JUNE,"Avebury Avenue, Avebury, Wiltshire. Formed 30th June",1994-06-30,"Avebury Avenue, Avebury, Wiltshire. Formed 30th June",https://www.cropcirclearchives.co.uk/archives/1994/avenue94.html,,0.08209,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-07-03-CROP-CIRCLES-OF-1994-FROM-THE-3RD-TO-23RD-JULY-3,CROP CIRCLES OF 1994 from the 3rd to 23rd July,1994-07-03,CROP CIRCLES OF 1994 from the 3rd to 23rd July,https://www.cropcirclearchives.co.uk/archives/1994/earlyjuly94.html,,0.098446,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-UNKNOWN-DUNDRY-HILL-HARTCLIFFE-BRISTOL-FORMED-LATE-JUNE,"Dundry Hill, Hartcliffe, Bristol. Formed late June",1994-unknown,"Dundry Hill, Hartcliffe, Bristol. Formed late June",https://www.cropcirclearchives.co.uk/archives/1994/DundryHill94.html,,0.095652,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-UNKNOWN-SANCTUARY-AVEBURY-WILTS-FORMED-EARLY-MAY,"Sanctuary, Avebury, Wilts. Formed early May",1994-unknown,"Sanctuary, Avebury, Wilts. Formed early May",https://www.cropcirclearchives.co.uk/archives/1994/sanctuaryB94.html,7,0.417722,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1994-UNKNOWN-SCREMBY-SKEGNESS-LINCOLNSHIRE-AUGUST,"Scremby, Skegness, Lincolnshire. August",1994-unknown,"Scremby, Skegness, Lincolnshire. August",https://www.cropcirclearchives.co.uk/archives/1994/Catthorpe94.html,,0.064286,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1995-05-21-CANOLA95-HTML,canola95.html,1995-05-21,canola95.html,https://www.cropcirclearchives.co.uk/archives/1995/canola95.html,,0.111111,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1995-05-28-AVEBURY-TRUSLOE-CROOKS-PLANTATION-BECKHAMPTON-WILTSHIRE,"Avebury Trusloe, Crooks Plantation, Beckhampton, Wiltshire. Formed 28th May",1995-05-28,"Avebury Trusloe, Crooks Plantation, Beckhampton, Wiltshire. Formed 28th May",https://www.cropcirclearchives.co.uk/archives/1995/trusloea95.html,,0.072,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1995-06-17-ZIG-ZAG-COWDOWN-ANDOVER-HAMPSHIRE,"Zig-Zag. Cowdown, Andover, Hampshire",1995-06-17,"Zig-Zag. Cowdown, Andover, Hampshire",https://www.cropcirclearchives.co.uk/archives/1995/cowdown95.html,,0.054054,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-1995-06-19-OVINGTON-DOWN-FARM-NEW-ALRESFORD-HAMPSHIRE-FORMED-18-19,"Ovington Down Farm, New Alresford, Hampshire. Formed 18-19th June",1995-06-19,"Ovington Down Farm, New Alresford, Hampshire. Formed 18-19th June",https://www.cropcirclearchives.co.uk/archives/1995/astro295.html,,0.123596,,,approximately 10 ft,COOKBOOK_EXTRACTED_ALL_IMAGES
