formation_id,name,source_url,rank,score_total,classification,ratio_band,count_family,scale_family,inner_outer_ratio,satellite_count,outer_diameter_m,nearest_rgcs_family,needed_measurement,claim_status
CC-2007-04-30-HEDENM-NDEN-NIEDERSACHSEN,Hedenmünden | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2007/04/30/DE20070430_A.html,357,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-06-14-WESTBURY-WILTSHIRE,Westbury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2007/06/14/UK20070614_A.html,358,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-06-16-VOGHERA-LOMBARDIA,Voghera | Lombardia,https://www.cropcirclecenter.com/ccdata/2007/06/16/IT20070616_A.html,359,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-07-01-NIEUWERKERKEN-LIMBURG-2,Nieuwerkerken | Limburg,https://www.cropcirclecenter.com/ccdata/2007/07/01/BE20070701_B.html,360,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,16,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-07-15-BOURNEMOUTH-HAMPSHIRE,Bournemouth | Hampshire,https://www.cropcirclecenter.com/ccdata/2007/07/15/UK20070715_A.html,361,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2007-08-26-ABBOTSFORD-BRITISH-COLUMBIA,Abbotsford | British Columbia,https://www.cropcirclecenter.com/ccdata/2007/08/26/CA20070826_A.html,362,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-06-30-ALL-CANNINGS-WILTSHIRE,All Cannings | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/06/30/UK20080630_A.html,363,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-01-AVEBURY-WILTSHIRE,Avebury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/01/UK20080701_A.html,364,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-05-HLUK-ZLINSKY-KRAJ,Hluk | Zlinsky kraj,https://www.cropcirclecenter.com/ccdata/2008/07/05/CZ20080705_A.html,365,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-10-BROUWERSHAVEN-ZEELAND,Brouwershaven | Zeeland,https://www.cropcirclecenter.com/ccdata/2008/07/10/NL20080710_A.html,366,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-20-LOCKERIDGE-WILTSHIRE-2,Lockeridge | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/20/UK20080720_B.html,367,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-21-HODONICE-JIHOMORAVSKY-KRAJ,Hodonice | Jihomoravsky kraj,https://www.cropcirclecenter.com/ccdata/2008/07/21/CZ20080721_A.html,368,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-22-ALTON-PRIORS-WILTSHIRE,Alton Priors | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/07/22/UK20080722_A.html,369,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-07-22-VALENCE-RH-NE-ALPES,Valence | Rhône-Alpes,https://www.cropcirclecenter.com/ccdata/2008/07/22/FR20080722_A.html,370,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-08-07-CHERHILL-WILTSHIRE,Cherhill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2008/08/07/UK20080807_A.html,371,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2008-08-18-ITLU-HERZEGOVINA-NERETVA,Ä itlu | Herzegovina-Neretva,https://www.cropcirclecenter.com/ccdata/2008/08/18/BA20080818_A.html,372,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-06-13-TAWESMEAD-COPSE-WILTSHIRE-2,Tawesmead Copse | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/06/13/UK20090613_B.html,373,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-07-14-WILBUR-WASHINGTON,Wilbur | Washington,https://www.cropcirclecenter.com/ccdata/2009/07/14/US20090714_A.html,374,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-07-19-BURG-PLEESE-NIEDERSACHSEN-2,Burg Pleese | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2009/07/19/DE20090719_B.html,375,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,16,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-08-09-BISHOP-SUTTON-WILTSHIRE,BIshop Sutton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/09/UK20090809_A.html,376,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-09-19-MOOSE-JAW-SASKATCHEWAN,Moose Jaw | Saskatchewan,https://www.cropcirclecenter.com/ccdata/2009/09/19/CA20090919_A.html,377,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2009-09-27-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2009/09/27/NL20090927_A.html,378,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-06-07-STONY-LITTLETON-SOMERSET,Stony Littleton | Somerset,https://www.cropcirclecenter.com/ccdata/2010/06/07/UK20100607_A.html,379,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-06-13-POIRINO-PIEMONTE,Poirino | Piemonte,https://www.cropcirclecenter.com/ccdata/2010/06/13/IT20100613_A.html,380,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2010-07-28-SILBURY-HILL-WILTSHIRE-3,Silbury Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/07/28/UK20100728_C.html,381,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-06-01-WILTON-WINDMILL-WILTSHIRE,Wilton Windmill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2011/06/01/UK20110601_A.html,382,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-06-03-RUBERIA-EMILIA-ROMAGNA-2,Ruberia | Emilia-Romagna,https://www.cropcirclecenter.com/ccdata/2011/06/03/IT20110603_B.html,383,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-06-16-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2011/06/16/NL20110616_A.html,384,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-06-21-WESTWOODS-WILTSHIRE-2,Westwoods | Wiltshire,https://www.cropcirclecenter.com/ccdata/2011/06/21/UK20110621_B.html,385,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-06-29-CHARLBURY-HILL-WILTSHIRE,Charlbury Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2011/06/29/UK20110629_A.html,386,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-07-13-WINDMILL-HILL-WILTSHIRE-3,Windmill Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2011/07/13/UK20110713_C.html,387,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-07-18-OVERTON-DOWN-WILTSHIRE,Overton Down | Wiltshire,https://www.cropcirclecenter.com/ccdata/2011/07/18/UK20110718_A.html,388,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-08-04-BISHOPS-CANNINGS-WILTSHIRE,Bishops Cannings | Wiltshire,https://www.cropcirclecenter.com/ccdata/2011/08/04/UK20110804_A.html,389,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-08-10-GIANT-S-GRAVE-WILTSHIRE,Giant's Grave | Wiltshire,https://www.cropcirclecenter.com/ccdata/2011/08/10/UK20110810_A.html,390,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2011-11-23-TLAPANALOYA-M-XICO,Tlapanaloya | México,https://www.cropcirclecenter.com/ccdata/2011/11/23/ME20111123_A.html,391,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-05-06-HOEVEN-NOORD-BRABANT,Hoeven | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2012/05/06/NL20120506_A.html,392,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,16,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-05-18-HOEVEN-NOORD-BRABANT,Hoeven | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2012/05/18/NL20120518_A.html,393,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-05-28-WEWELSBURG-NORDRHEIN-WESTFALEN,Wewelsburg | Nordrhein-Westfalen,https://www.cropcirclecenter.com/ccdata/2012/05/28/DE20120528_A.html,394,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-04-BOSSCHENHOOFD-NOORD-BRABANT,Bosschenhoofd | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2012/07/04/NL20120704_A.html,395,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,32,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-08-04-SJAELLAND,Sjaelland,https://www.cropcirclecenter.com/ccdata/2012/08/04/DK20120804_A.html,396,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-08-15-WAPPENBURY-WARWICKSHIRE,Wappenbury | Warwickshire,https://www.cropcirclecenter.com/ccdata/2012/08/15/UK20120815_A.html,397,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-08-20-WOODBOROUGH-HILL-WILTSHIRE-2,Woodborough Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/08/20/UK20120820_B.html,398,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-09-20-CHILLICOTHE-OHIO,Chillicothe | Ohio,https://www.cropcirclecenter.com/ccdata/2012/09/20/US20120920_A.html,399,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,16,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-10-14-WINDMILL-HILL-WILTSHIRE,Windmill Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/10/14/UK20121014_A.html,400,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-06-17-TIMASHEVSK-KRASNODAR,Timashevsk | Krasnodar,https://www.cropcirclecenter.com/ccdata/2013/06/17/RU20130617_A.html,401,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-08-MICHURINSKY-KRASNODAR,Michurinsky | Krasnodar,https://www.cropcirclecenter.com/ccdata/2013/07/08/RU20130708_A.html,402,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-28-SYCHROV-LIBERECKY-KRAJ-2,Sychrov | Liberecky kraj,https://www.cropcirclecenter.com/ccdata/2013/07/28/CZ20130728_B.html,403,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-11-03-VELSKIYE-ARCHANGELSK,Velskiye | Archangelsk,https://www.cropcirclecenter.com/ccdata/2013/11/33/RU20131133_A.html,404,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-06-29-ACKLING-DYKE-DORSET-2,Ackling Dyke | Dorset,https://www.cropcirclecenter.com/ccdata/2014/06/29/UK20140629_B.html,405,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-11-LANDAU-RHEINLAND-PFALZ,Landau | Rheinland-Pfalz,https://www.cropcirclecenter.com/ccdata/2014/07/11/DE20140711_A.html,406,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-08-22-ACKLING-DYKE-DORSET,Ackling Dyke | Dorset,https://www.cropcirclecenter.com/ccdata/2014/08/22/UK20140822_A.html,407,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-11-21-BOSSCHENHOOFD-NOORD-BRABANT,Bosschenhoofd | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2014/11/21/NL20141121_A.html,408,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2015-05-18-BERLIN-BERLIN,Berlin | Berlin,https://www.cropcirclecenter.com/ccdata/2015/05/18/DE20150518_A.html,409,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2015-06-04-ZEWENBERGEN-NOORD-BRABANT,Zewenbergen | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2015/06/04/NL20150604_A.html,410,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2015-06-15-LANDAU-RHEINLAND-PFALZ,Landau | Rheinland-Pfalz,https://www.cropcirclecenter.com/ccdata/2015/06/15/DE20150615_A.html,411,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2015-06-15-MERENSWEGJE-NOORD-BRABANT,Merenswegje | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2015/06/15/NL20150615_A.html,412,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2015-06-30-STRZELNO,Strzelno,https://www.cropcirclecenter.com/ccdata/2015/06/30/PL20150630_A.html,413,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2015-07-07-CLEARBURY-RING-WILTSHIRE,"Clearbury Ring, Wiltshire",https://www.cropcirclecenter.com/ccdata/2015/07/06/UK20150706_A.html,414,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2015-07-16-F-RSTENFELDBRUCK-BAVARIA,Fürstenfeldbruck | Bavaria,https://www.cropcirclecenter.com/ccdata/2015/07/16/DE20150716_A.html,415,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2015-07-25-BARBURY-CASTLE-WILTSHIRE,Barbury Castle | Wiltshire,https://www.cropcirclecenter.com/ccdata/2015/07/25/UK20150725_A.html,416,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2015-08-08-STRATFORD-UPON-AVON-WARWICKSHIRE-2,Stratford-upon-Avon | Warwickshire,https://www.cropcirclecenter.com/ccdata/2015/08/08/UK20150808_B.html,417,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2015-10-31-IPUA-U,Ipuaçu,https://www.cropcirclecenter.com/ccdata/2015/10/31/BR20151031_A.html,418,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2016-04-09-HOEVEN-NOORD-BRABANT,Hoeven | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2016/04/09/NL20160409_A.html,419,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2016-05-06-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2016/05/06/NL20160506_A.html,420,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2016-07-22-FIGSBURY-RING-WILTSHIRE-2,Figsbury Ring | Wiltshire,https://www.cropcirclecenter.com/ccdata/2016/07/22/UK20160722_B.html,421,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2016-07-24-MAMMENDORF-BAYERN,Mammendorf | Bayern,https://www.cropcirclecenter.com/ccdata/2016/07/24/DE20160724_A.html,422,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,32,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2016-07-28-ALL-CANNINGS-WILTSHIRE,All Cannings | Wiltshire,https://www.cropcirclecenter.com/ccdata/2016/07/28/UK20160728_A.html,423,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,8,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2016-08-27-BECKHAMPTON,Beckhampton,https://www.cropcirclecenter.com/ccdata/2016/08/27/UK20160827_A.html,424,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2016-10-14-BOSSCHENHOOFD-NOORD-BRABANT,Bosschenhoofd | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2016/10/14/NL20161014_A.html,425,0.225,NEEDS_SOURCE_DIMENSION,NO_RATIO,DYADIC_FAMILY,NEEDS_SOURCE_DIMENSION,,4,,DYADIC_FAMILY,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
